85722.76885, 3,   0.953,  1.600,  9.410, 5, -13.100,-11.100,-15.800
85722.83415, 3,   1.086,  1.601, 10.786, 4,  -0.558, -0.792,  0.169, 5, -14.300,-10.700,-15.800
85722.89946, 3,   1.174,  2.138,  9.114, 4,  -0.859, -0.813,  0.159, 5, -14.700,-10.700,-15.800
85722.96478, 3,   0.957,  1.745,  9.252, 4,   0.001, -0.293,  0.089, 5, -14.700,-10.700,-15.800
85723.03011, 3,   0.809,  1.620,  9.240, 4,   0.040, -0.037,  0.046
85723.09545, 3,   0.457,  1.849,  9.402, 4,  -0.166,  0.130,  0.085, 5, -17.200,-12.100,-17.500
85723.16080, 3,  -0.779,  1.598,  9.744, 4,   0.028,  0.592,  0.020, 5, -14.100, -9.500,-17.500
85723.22616, 3,  -0.525,  2.122,  9.421, 4,   0.145,  0.653,  0.079, 5, -13.300, -9.500,-17.500
85723.29154, 3,  -1.597,  2.447,  9.215, 4,   0.275,  0.721,  0.274, 5, -13.300, -9.500,-18.000
85723.35692, 3,  -0.789,  2.382,  9.546, 4,   0.248,  0.719,  0.376, 5, -13.300, -9.500,-17.500
85723.42232, 3,  -1.239,  2.781,  8.346, 4,   0.173,  0.778,  0.908, 5, -12.800, -9.500,-17.500
85723.48772, 3,  -1.757,  2.361,  9.200, 4,   0.261,  0.785,  0.763, 5, -12.800, -9.500,-18.200
85723.55313, 3,  -1.596,  2.282,  9.686, 4,  -0.008,  0.075,  0.004, 5, -12.800, -9.500,-17.700
85723.61856, 3,  -1.140,  2.439,  9.792, 4,  -0.127, -0.242, -0.142, 5, -12.800,-10.500,-17.100
85723.68399, 3,  -1.060,  2.301,  9.585, 4,  -0.037, -0.363, -0.231, 5, -12.800,-10.500,-17.700
85723.74943, 3,  -1.254,  2.160,  9.046, 4,  -0.072, -0.262, -0.280, 5, -12.800,-10.500,-18.300
85723.81488, 3,  -0.662,  1.837,  9.881, 4,   0.013, -0.258, -0.273, 5, -13.200,-10.500,-17.400
85723.88034, 3,  -0.334,  2.892,  9.049, 4,   0.028, -0.240, -0.308, 5, -13.200,-10.900,-17.800
85723.94581, 3,  -0.472,  2.556,  9.373, 4,   0.442, -0.645, -0.352, 5, -14.400,-11.600,-17.800
85724.01128, 3,  -0.323,  4.236,  9.741, 4,   0.261, -0.962, -0.563, 5, -14.000,-10.700,-17.300
