87039.89895, 3,  -0.401,  3.812,  9.186, 4,  -0.124, -0.536,  0.091, 5,  -7.600, -4.700,-20.100
87039.91878, 3,   0.326,  3.742,  9.698, 4,  -0.129, -0.565,  0.068, 5,  -6.000, -4.200,-20.100
87039.93861, 3,  -0.721,  3.706,  9.621, 4,  -0.034, -0.324,  0.049, 5,  -7.400, -4.200,-20.100
87039.95845, 3,  -0.409,  3.809,  9.559, 4,   0.039, -0.137, -0.048, 5,  -7.400, -4.200,-20.100
87039.97829, 3,   0.122,  4.113,  8.769, 4,   0.115, -0.109, -0.028, 5,  -7.400, -4.200,-20.100
87039.99813, 3,  -0.105,  4.098,  8.408, 4,   0.155, -0.326, -0.029, 5,  -8.100, -4.200,-20.100
87040.01797, 3,  -0.357,  3.921,  9.433, 4,   0.109, -0.352, -0.111, 5,  -7.700, -4.200,-20.100
87040.03782, 3,  -0.169,  3.991,  9.773, 4,   0.023, -0.091, -0.102, 5,  -6.200, -3.800,-20.100
87040.05767, 3,  -0.237,  4.171,  9.292, 4,   0.113,  0.059, -0.061, 5,  -7.100, -3.800,-20.100
87040.07752, 3,   0.071,  4.026,  8.853, 4,   0.347,  0.093, -0.086, 5,  -7.100, -3.800,-20.100
87040.09738, 3,  -0.467,  4.090,  7.022, 4,   0.563,  0.166, -0.097, 5,  -7.900, -3.800,-20.100
87040.11723, 3,  -0.970,  4.404,  6.508, 4,   0.717,  0.173, -0.175, 5,  -7.900, -3.800,-20.100
87040.13709, 3,  -0.807,  3.697,  7.745, 4,   0.556,  0.353, -0.154, 5,  -7.500, -3.800,-20.100
87040.15696, 3,  -0.911,  3.761,  8.438, 4,   0.112,  0.396,  0.049, 5,  -6.000, -3.800,-20.100
87040.17682, 3,  -0.498,  3.324,  9.225, 4,  -0.176, -0.027,  0.131, 5,  -6.900, -3.800,-20.100
87040.19668, 3,  -0.586,  3.527,  9.212, 4,  -0.179, -0.365,  0.125, 5,  -7.500, -3.800,-20.100
87040.21655, 3,  -0.520,  3.680,  8.408, 4,  -0.061, -0.522,  0.104, 5,  -8.900, -3.800,-20.100
87040.23642, 3,  -0.993,  4.040,  8.576, 4,   0.100, -0.403,  0.114, 5,  -8.900, -4.200,-20.100
87040.25629, 3,  -0.721,  4.181,  9.387, 4,   0.021, -0.125,  0.175, 5,  -7.000, -4.200,-20.100
87040.27617, 3,   0.393,  4.108, 10.922, 4,  -0.226, -0.142,  0.303, 5,  -7.400, -4.200,-20.100
87040.29604, 3,   0.653,  4.126, 11.210, 4,  -0.420, -0.199,  0.441, 5,  -5.200, -4.200,-19.700
87040.31592, 3,   0.121,  4.296, 10.815, 4,  -0.377, -0.170,  0.414, 5,  -7.100, -4.200,-19.700
87040.33580, 3,  -0.762,  4.407, 10.053, 4,  -0.027, -0.029,  0.295, 5,  -8.600, -4.200,-19.700
87040.35568, 3,  -1.128,  5.131,  9.872, 4,   0.283, -0.210,  0.209, 5,  -8.600, -4.200,-19.700
87040.37557, 3,   0.583,  5.416,  8.686, 4,   0.410, -0.552,  0.317, 5,  -9.400, -4.200,-19.700
87040.39545, 3,   0.793,  5.143,  9.194, 4,   0.391, -0.899,  0.587, 5,  -9.900, -4.200,-19.700
87040.41534, 3,   2.498,  2.784,  9.159, 4,   0.388, -0.938,  0.802, 5, -10.400, -4.200,-19.700
87040.43523, 3,   1.749,  3.894,  9.592, 4,   0.472, -0.858,  0.874, 5,  -9.700, -4.200,-19.700
87040.45513, 3,  -0.062,  4.840, 10.351, 4,   0.539, -0.587,  0.432, 5,  -9.700, -4.200,-19.700
87040.47502, 3,   0.553,  4.432,  9.324, 4,   0.720, -0.390,  0.160, 5, -10.300, -4.200,-19.700
87040.49492, 3,   1.889,  4.316,  7.753, 4,   1.030, -0.444,  0.332, 5, -11.000, -3.800,-19.300
87040.51482, 3,   1.766,  5.278,  6.282, 4,   1.251, -0.388,  0.403, 5, -11.000, -3.800,-18.600
87040.53472, 3,   1.904,  5.444,  7.102, 4,   1.063, -0.200,  0.269, 5, -11.000, -3.800,-18.100
87040.55462, 3,   1.485,  5.376,  7.722, 4,   0.578,  0.123,  0.207, 5, -11.000, -3.800,-18.100
87040.57453, 3,   1.353,  4.551,  8.999, 4,   0.259,  0.250,  0.142, 5, -11.000, -3.800,-18.100
87040.59443, 3,   0.988,  4.654,  9.718, 4,   0.158,  0.224,  0.135, 5, -11.000, -3.800,-18.100
87040.61434, 3,   1.052,  5.126,  8.817, 4,   0.325,  0.006,  0.123, 5,  -9.900, -3.800,-18.100
87040.63425, 3,   1.661,  4.944,  7.645, 4,   0.696, -0.322,  0.108, 5, -11.500, -3.800,-17.700
87040.65416, 3,   1.674,  5.637,  7.029, 4,   1.052, -0.463,  0.174, 5, -11.100, -3.800,-17.700
87040.67407, 3,   1.762,  5.535,  7.316, 4,   1.140, -0.523,  0.164, 5, -11.500, -3.800,-17.200
87040.69398, 3,   1.294,  5.640,  7.734, 4,   1.013, -0.549,  0.166, 5, -11.500, -4.200,-16.800
87040.71390, 3,   0.842,  5.794,  8.069, 4,   0.937, -0.502,  0.165, 5, -11.100, -4.200,-16.800
87040.73381, 3,   1.595,  6.147,  7.131, 4,   1.042, -0.475,  0.191, 5, -11.100, -4.200,-15.900
87040.75373, 3,   2.463,  6.483,  4.541, 4,   1.241, -0.838,  0.222, 5, -11.100, -4.700,-15.900
87040.77365, 3,   2.698,  6.467,  3.974, 4,   1.250, -0.995,  0.212, 5, -11.500, -4.700,-15.900
87040.79357, 3,   1.283,  7.039,  4.967, 4,   0.881, -0.314,  0.149, 5, -11.500, -5.200,-15.900
87040.81349, 3,   0.765,  6.656,  6.363, 4,   0.298,  0.315,  0.026, 5, -11.500, -5.200,-15.900
87040.83342, 3,   1.960,  6.127,  7.966, 4,  -0.219,  0.449,  0.097, 5, -11.500, -5.200,-15.900
87040.85334, 3,   2.519,  5.925,  8.384, 4,  -0.474,  0.352,  0.253, 5, -11.500, -5.600,-15.900
87040.87327, 3,   2.261,  6.129,  7.205, 4,  -0.402,  0.149,  0.290, 5, -11.900, -5.600,-15.900
87040.89320, 3,   1.726,  6.229,  6.384, 4,  -0.063,  0.059,  0.243, 5, -11.900, -5.600,-15.400
87040.91312, 3,   1.107,  6.227,  6.735, 4,   0.105,  0.067,  0.239, 5, -11.900, -6.000,-15.400
87040.93305, 3,   1.465,  6.062,  7.596, 4,   0.041, -0.002,  0.290, 5, -11.900, -6.000,-15.400
87040.95299, 3,   1.605,  5.885,  7.684, 4,  -0.039, -0.201,  0.429, 5, -11.900, -6.000,-15.400
87040.97292, 3,   1.197,  5.990,  6.787, 4,   0.071, -0.481,  0.558, 5, -11.900, -6.000,-15.400
87040.99285, 3,   0.007,  6.123,  4.883, 4,   0.334, -0.782,  0.664, 5, -12.400, -6.000,-14.900
87041.01279, 3,  -0.519,  6.370,  2.913, 4,   0.528, -1.092,  0.837, 5, -12.400, -6.000,-14.900
87041.03272, 3,  -0.159,  5.755,  2.010, 4,   0.481, -1.257,  1.266, 5, -12.800, -6.000,-14.400
87041.05266, 3,   0.790,  4.829,  3.209, 4,   0.101, -1.237,  1.913, 5, -13.500, -6.000,-14.400
87041.07260, 3,   5.027,  3.537,  7.299, 4,  -0.508, -1.279,  2.497, 5, -14.900, -5.600,-13.600
87041.09254, 3,  11.028,  2.707, 12.342, 4,  -1.057, -1.903,  2.946, 5, -15.800, -3.100,-11.700
87041.11248, 3,  13.883,  3.719, 11.079, 4,  -1.052, -2.976,  2.975, 5, -16.300, -0.900, -9.500
87041.13242, 3,  13.560,  5.385,  7.454, 4,  -0.061, -3.568,  2.293, 5, -17.100,  0.000, -7.900
87041.15237, 3,  12.431,  6.439,  5.168, 4,   1.354, -2.432,  1.323, 5, -17.100,  0.700, -7.100
87041.17231, 3,  10.692,  6.919,  6.401, 4,   1.815, -0.859,  0.533, 5, -17.100,  0.700, -6.600
87041.19226, 3,   9.089,  5.807, 10.337, 4,   1.281,  0.090, -0.125, 5, -17.100,  0.200, -7.500
87041.21220, 3,   6.146,  4.888,  9.957, 4,   0.778,  0.649, -0.640, 5, -17.500, -0.700, -8.300
87041.23215, 3,   2.147,  4.106,  4.879, 4,   1.188,  1.016, -0.969, 5, -16.500, -0.700, -8.900
87041.25210, 3,  -4.151,  4.700,  0.476, 4,   2.029,  1.364, -1.006, 5, -16.000, -1.200, -7.700
87041.27204, 3,  -9.423,  5.307, -0.737, 4,   2.443,  1.799, -0.734, 5, -16.000, -1.200,-10.000
87041.29199, 3, -12.441,  3.439, -2.142, 4,   2.202,  1.429,  0.132, 5, -17.100, -1.800, -9.000
87041.31194, 3,  -8.921,  0.272, -2.968, 4,   1.533,  0.040,  1.734, 5, -16.700, -0.200, -9.000
87041.33189, 3,  -5.840, -3.270, -2.576, 4,   0.770, -1.303,  3.881, 5, -17.500,  2.300, -7.600
87041.35184, 3,  -0.240, -7.199, -0.925, 4,   0.032, -2.265,  5.760, 5, -17.500,  5.500, -7.000
87041.37180, 3,  14.063, -9.973,  1.839, 4,  -0.583, -3.336,  7.367
87041.39175, 3,  19.503, -8.410,  1.504, 4,  -0.923, -4.279,  8.638, 5, -17.100, 13.500, -4.800
87041.41170, 3,  19.503,  1.168, -6.071, 4,  -0.306, -4.107,  8.335, 5, -15.500, 17.700, -1.500
87041.43165, 3,  19.012,  1.195,  3.067, 4,   0.018, -1.881,  2.591, 5, -15.500, 17.300, -2.300
87041.45161, 3,  19.503, -5.294, 10.272, 4,  -1.176,  1.751, -1.085, 5, -15.500, 17.300, -3.300
87041.47156, 3,  14.644,  3.296, 10.305, 4,  -0.403,  5.132, -0.194, 5, -15.500, 16.200, -6.000
87041.49152, 3,  13.602, -0.267,  6.661, 4,   0.950,  4.079, -2.566, 5, -16.300, 14.500, -6.000
87041.51148, 3,   6.273, -1.593,  2.367, 4,   1.647,  0.810, -3.854, 5, -16.700, 11.600, -6.000
87041.53143, 3, -11.345, -1.694, -4.695, 4,   2.551, -0.268, -4.918, 5, -16.700,  8.500, -7.300
87041.55139, 3, -19.723,  3.683, -7.428, 4,   2.900,  0.224, -5.326, 5, -16.700,  6.000, -7.300
87041.57135, 3, -19.723,  3.287, -0.721, 4,   2.229,  1.969, -3.761, 5, -16.700,  5.000, -8.400
87041.59131, 3, -14.944, -2.110,  2.295, 4,   0.354,  2.224, -0.447, 5, -16.100,  7.300, -8.900
87041.61127, 3,  -8.625, -5.722,  1.388, 4,  -0.712, -0.246,  2.901, 5, -16.100,  9.300, -7.800
87041.63123, 3,  -0.528, -8.958,  1.551, 4,  -0.351, -2.784,  5.464, 5, -16.100, 13.100, -5.900
87041.65119, 3,  19.503, -5.237, -9.631, 4,   0.171, -5.128,  7.513, 5, -15.600, 15.400, -4.800
87041.67116, 3,  14.059,  5.946,-10.029, 4,   1.075, -6.114,  4.783, 5, -16.200, 13.300, -4.200
87041.69112, 3,  11.782, -2.195,  1.184, 4,   0.161, -0.816, -2.167, 5, -16.200, 15.400, -4.600
87041.71108, 3,   1.501,  0.642, 12.644, 4,  -1.826,  3.643,  0.490, 5, -15.700, 15.400, -5.000
87041.73105, 3,   8.363,  1.714,  9.866, 4,  -2.015,  4.054,  0.233, 5, -15.700, 15.400, -5.000
87041.75102, 3,  14.496,  0.553,  1.114, 4,  -0.843,  0.538,  0.516, 5, -15.700, 16.400, -5.000
87041.77098, 3,  14.208,  0.628, -3.551, 4,   0.762, -1.949,  0.358, 5, -15.700, 15.600, -4.500
87041.79095, 3,   9.388,  1.241, -3.761, 4,   0.903, -1.253, -0.810, 5, -15.700, 15.200, -4.500
87041.81092, 3,   7.381,  2.269, -1.125, 4,   0.090,  1.188, -1.854, 5, -15.700, 13.800, -5.900
87041.83089, 3,   7.204,  2.485,  3.132, 4,  -1.029,  3.383, -1.991, 5, -15.700, 13.100, -6.700
87041.85086, 3,   7.464,  2.368,  7.714, 4,  -1.956,  4.328, -1.823, 5, -15.700, 13.100, -7.300
87041.87083, 3,   8.361,  2.288,  9.325, 4,  -2.368,  4.044, -1.768, 5, -15.700, 12.700, -9.100
87041.89080, 3,   7.077,  1.778,  7.960, 4,  -2.010,  3.225, -1.861, 5, -15.700, 11.700, -9.600
87041.91077, 3,   5.349,  2.231,  6.737, 4,  -1.126,  2.572, -2.122, 5, -15.700, 10.800,-10.300
87041.93075, 3,   5.654,  2.832,  6.249, 4,  -0.391,  2.388, -2.163, 5, -15.700, 10.100,-11.100
87041.95072, 3,   6.060,  2.913,  5.491, 4,  -0.094,  2.382, -1.976, 5, -15.700, 10.100,-12.500
87041.97070, 3,   6.129,  3.230,  5.124, 4,  -0.119,  2.265, -1.882, 5, -15.200,  9.300,-14.200
87041.99067, 3,   6.900,  3.285,  6.284, 4,  -0.297,  2.201, -1.991, 5, -15.200,  8.400,-14.200
87042.01065, 3,   7.003,  2.680,  6.734, 4,  -0.618,  2.009, -2.320, 5, -15.200,  7.300,-14.600
87042.03062, 3,   4.923,  2.403,  6.283, 4,  -0.849,  1.778, -2.844, 5, -14.800,  6.000,-16.400
87042.05060, 3,   4.329,  1.370,  7.532, 4,  -0.926,  1.765, -3.430, 5, -14.800,  4.600,-17.000
87042.07058, 3,   0.559,  3.372,  9.101, 4,  -1.110,  1.900, -3.804, 5, -14.000,  2.800,-17.000
87042.09055, 3,  -0.610,  2.933, 10.214, 4,  -0.878,  2.419, -4.221, 5, -13.200,  1.400,-17.500
87042.11053, 3,  -1.116,  3.589, 11.024, 4,  -0.418,  2.598, -3.978, 5, -12.000,  0.300,-19.900
87042.13051, 3,  -2.086,  2.666,  7.412, 4,   0.106,  2.471, -3.341, 5,  -9.500,  0.300,-19.900
87042.15049, 3,  -1.754,  5.106,  6.627, 4,   0.446,  1.752, -2.560, 5,  -8.100, -1.500,-21.000
87042.17046, 3,  -0.630,  4.940,  6.977, 4,   0.272,  1.156, -1.815, 5,  -3.300, -0.800,-22.700
87042.26265, 3,  -1.190,  3.720,  9.050, 4,  -0.161,  1.003, -1.246, 5,   0.800, -1.700,-20.300
87042.28262, 3,  -2.413,  3.782,  9.813, 4,  -0.356,  0.477, -0.928, 5,  -2.600, -1.300,-21.700
87042.30260, 3,  -2.462,  3.689,  9.725, 4,  -0.209,  0.281, -0.918, 5,  -1.300, -1.300,-22.800
87042.32258, 3,  -1.947,  3.814,  9.185, 4,  -0.012,  0.081, -0.710, 5,  -4.600, -3.000,-21.600
87042.34256, 3,  -1.136,  4.299,  8.463, 4,   0.202, -0.033, -0.396, 5,  -5.100, -3.900,-19.900
87042.36254, 3,  -0.879,  4.508,  7.881, 4,   0.330, -0.122, -0.193, 5,  -4.600, -3.100,-24.100
87042.38252, 3,  -1.939,  4.228,  8.362, 4,   0.267, -0.154, -0.173, 5,  -7.400, -3.100,-23.400
87042.40250, 3,  -2.067,  4.108,  9.284, 4,   0.026, -0.008, -0.253, 5,  -7.400, -3.100,-22.400
87042.42248, 3,  -1.113,  4.064,  9.258, 4,  -0.144,  0.088, -0.164, 5,  -2.100, -2.500,-20.600
87042.44246, 3,  -1.243,  4.208,  8.579, 4,  -0.059,  0.133,  0.040, 5,  -4.200, -2.900,-22.000
87042.46244, 3,  -1.581,  4.280,  8.152, 4,   0.097,  0.144,  0.083, 5,  -2.200, -1.900,-21.300
87042.48243, 3,  -1.060,  4.371,  8.380, 4,   0.138,  0.088,  0.049, 5,  -4.300, -2.500,-20.600
87042.50241, 3,  -1.150,  4.293,  8.976, 4,   0.070, -0.035,  0.066, 5,  -6.300, -2.500,-22.000
87042.52239, 3,  -1.062,  4.479,  8.927, 4,   0.035, -0.123,  0.033, 5,  -6.300, -2.500,-22.400
87042.54237, 3,  -0.551,  4.571,  8.646, 4,   0.102, -0.154, -0.001, 5,  -4.200, -2.500,-22.400
87042.56236, 3,  -1.092,  4.587,  8.433, 4,   0.158, -0.097,  0.033, 5,  -6.100, -2.500,-22.400
87042.58234, 3,  -1.308,  4.450,  8.578, 4,   0.116,  0.001, -0.020, 5,  -4.800, -2.500,-22.000
87042.60233, 3,  -1.008,  4.387,  8.780, 4,   0.013,  0.052, -0.020, 5,  -5.600, -2.900,-22.000
87042.62231, 3,  -0.704,  4.345,  9.152, 4,  -0.045,  0.081,  0.049, 5,  -4.300, -2.900,-22.000
87042.64230, 3,  -0.582,  4.424,  8.962, 4,  -0.017,  0.049,  0.072, 5,  -2.000, -2.900,-22.000
87042.66229, 3,  -0.856,  4.556,  8.495, 4,   0.086, -0.006,  0.022, 5,  -4.200, -2.900,-22.000
87042.68227, 3,  -1.502,  4.560,  8.432, 4,   0.160,  0.027, -0.031, 5,  -2.600, -2.900,-23.200
87042.70226, 3,  -1.236,  4.570,  8.238, 4,   0.126,  0.057, -0.061, 5,  -1.500, -2.900,-22.300
87042.72225, 3,  -0.694,  4.548,  8.049, 4,   0.080, -0.003, -0.006, 5,  -2.400, -2.900,-22.300
87042.74223, 3,  -1.029,  4.539,  8.347, 4,   0.026, -0.039,  0.054, 5,  -3.700, -2.900,-22.700
87042.76222, 3,  -1.075,  4.424,  8.803, 4,  -0.051, -0.035, -0.008, 5,  -5.800, -2.900,-22.300
87042.78221, 3,  -0.851,  4.391,  9.055, 4,  -0.091, -0.060, -0.046, 5,  -6.400, -2.900,-22.300
87042.80220, 3,  -1.308,  4.448,  8.811, 4,  -0.051, -0.028, -0.030, 5,  -5.300, -2.900,-22.300
87042.82219, 3,  -1.375,  4.491,  8.878, 4,   0.022,  0.064, -0.036, 5,  -3.500, -2.900,-22.300
87042.84218, 3,  -0.832,  4.581,  8.726, 4,   0.023,  0.091,  0.000, 5,  -3.900, -2.900,-22.300
87042.86217, 3,  -0.904,  4.608,  8.218, 4,   0.031,  0.026,  0.047, 5,  -3.900, -3.300,-22.300
87042.88215, 3,  -1.128,  4.521,  8.085, 4,   0.049, -0.071, -0.005, 5,  -4.300, -3.300,-22.300
87042.90214, 3,  -1.193,  4.428,  8.818, 4,  -0.013, -0.082, -0.063, 5,  -6.000, -3.300,-22.300
87042.92213, 3,  -1.030,  4.383,  9.337, 4,  -0.105,  0.012, -0.045, 5,  -3.700, -3.300,-22.300
87042.94212, 3,  -0.889,  4.532,  8.741, 4,  -0.085,  0.048, -0.003, 5,  -3.700, -3.300,-22.300
87042.96211, 3,  -0.866,  4.616,  8.161, 4,   0.063,  0.016,  0.015, 5,  -4.100, -3.300,-22.300
87042.98210, 3,  -1.080,  4.526,  8.387, 4,   0.099, -0.044, -0.008, 5,  -4.600, -3.300,-22.300
87043.00209, 3,  -1.154,  4.386,  8.825, 4,  -0.009, -0.006, -0.040, 5,  -5.900, -3.300,-22.300
87043.02208, 3,  -1.053,  4.353,  9.090, 4,  -0.086,  0.017, -0.028, 5,  -5.900, -3.300,-22.300
87043.04207, 3,  -0.895,  4.502,  8.626, 4,  -0.042, -0.028, -0.002, 5,  -3.600, -3.300,-22.300
87043.06206, 3,  -0.999,  4.568,  8.279, 4,   0.060, -0.038,  0.019, 5,  -3.600, -3.300,-22.300
87043.08206, 3,  -1.168,  4.531,  8.446, 4,   0.084,  0.002,  0.007, 5,  -2.800, -3.300,-22.300
87043.10205, 3,  -1.071,  4.447,  8.657, 4,   0.005, -0.006, -0.033, 5,  -4.900, -3.300,-22.300
87043.12204, 3,  -1.184,  4.357,  8.872, 4,  -0.054, -0.043, -0.040, 5,  -5.700, -3.300,-22.300
87043.14203, 3,  -1.170,  4.369,  9.057, 4,  -0.073, -0.060, -0.042, 5,  -5.300, -3.300,-22.300
87043.16202, 3,  -0.852,  4.430,  8.719, 4,  -0.046, -0.015, -0.009, 5,  -4.700, -3.300,-22.300
87043.18202, 3,  -0.913,  4.544,  8.435, 4,   0.020,  0.022,  0.040, 5,  -4.700, -3.300,-22.300
87043.20201, 3,  -0.976,  4.545,  8.487, 4,   0.043,  0.036,  0.030, 5,  -2.900, -3.300,-22.300
87043.22200, 3,  -0.950,  4.502,  8.593, 4,  -0.003,  0.025,  0.003, 5,  -4.000, -3.300,-22.300
87043.24200, 3,  -1.096,  4.414,  8.695, 4,  -0.043, -0.012, -0.013, 5,  -4.000, -3.300,-22.300
87043.26199, 3,  -0.915,  4.435,  8.920, 4,  -0.047, -0.041, -0.016, 5,  -4.000, -3.300,-22.300
87043.28199, 3,  -0.720,  4.539,  8.864, 4,  -0.039, -0.028,  0.012, 5,  -4.000, -3.300,-22.300
87043.30198, 3,  -0.961,  4.515,  8.607, 4,   0.002,  0.018,  0.032, 5,  -5.900, -3.300,-22.300
87043.32198, 3,  -1.129,  4.486,  8.705, 4,   0.037,  0.012, -0.008, 5,  -6.600, -3.300,-22.300
87043.34197, 3,  -1.208,  4.383,  8.801, 4,   0.015, -0.010, -0.040, 5,  -5.000, -3.300,-22.300
87043.36197, 3,  -1.296,  4.343,  8.851, 4,  -0.006, -0.009, -0.024, 5,  -4.500, -3.700,-22.300
87043.38197, 3,  -1.091,  4.445,  8.769, 4,   0.008, -0.008,  0.012, 5,  -4.500, -3.700,-22.300
87043.40196, 3,  -0.723,  4.549,  8.489, 4,   0.048, -0.032,  0.064, 5,  -2.600, -3.700,-22.300
87043.42196, 3,  -0.907,  4.519,  8.187, 4,   0.095, -0.059,  0.086, 5,  -3.600, -3.700,-21.000
87043.44195, 3,  -1.185,  4.478,  8.542, 4,   0.075, -0.055,  0.044, 5,  -5.900, -3.700,-21.800
87043.46195, 3,  -0.975,  4.478,  8.918, 4,  -0.014,  0.009,  0.014, 5,  -3.400, -3.700,-21.800
87043.48195, 3,  -0.823,  4.444,  8.972, 4,  -0.065,  0.029,  0.051, 5,  -4.500, -3.700,-21.800
87043.50194, 3,  -0.744,  4.583,  8.742, 4,  -0.025, -0.023,  0.068, 5,  -4.500, -3.700,-21.800
87043.52194, 3,  -0.595,  4.572,  8.633, 4,   0.045, -0.088,  0.050, 5,  -3.200, -3.700,-21.800
87043.54193, 3,  -0.801,  4.552,  8.721, 4,   0.053, -0.078,  0.027, 5,  -5.800, -3.700,-21.800
87043.56193, 3,  -0.800,  4.600,  8.648, 4,   0.015, -0.006, -0.014, 5,  -4.500, -3.700,-21.800
87043.58193, 3,  -1.028,  4.514,  8.759, 4,  -0.007,  0.040, -0.027, 5,  -6.300, -3.700,-21.800
87043.60192, 3,  -1.290,  4.453,  8.900, 4,  -0.017,  0.046, -0.035, 5,  -3.700, -3.700,-21.800
87043.62192, 3,  -0.862,  4.484,  8.750, 4,   0.002,  0.019, -0.034, 5,  -3.700, -3.700,-21.800
87043.64192, 3,  -0.761,  4.591,  8.322, 4,   0.051, -0.027,  0.013, 5,  -4.600, -3.700,-21.800
87043.66192, 3,  -0.982,  4.587,  8.486, 4,   0.090, -0.016,  0.016, 5,  -5.800, -3.700,-21.800
87043.68192, 3,  -1.025,  4.484,  8.976, 4,   0.046, -0.010, -0.023, 5,  -5.800, -3.700,-21.800
87043.70192, 3,  -0.694,  4.556,  8.887, 4,  -0.001, -0.034, -0.025, 5,  -6.800, -3.700,-21.800
87043.72191, 3,  -0.802,  4.598,  8.684, 4,   0.044, -0.071, -0.001, 5,  -4.600, -3.700,-21.800
87043.74191, 3,  -1.066,  4.608,  8.851, 4,   0.091, -0.068, -0.018, 5,  -4.000, -3.700,-21.800
87043.76191, 3,  -0.828,  4.717,  9.273, 4,   0.091, -0.027, -0.029, 5,  -2.200, -3.700,-21.800
87043.78191, 3,  -0.879,  4.709,  9.206, 4,   0.108, -0.050,  0.001, 5,  -4.500, -3.700,-21.800
87043.80191, 3,  -1.120,  4.781,  8.818, 4,   0.185, -0.110,  0.007, 5,  -4.500, -3.700,-21.400
