10,8.073,8.031,8.142,8.198,8.367,8.55,8.478,7.845,7.371,7.942,8.37,7.823,7.178,7.07,7.364,7.756,8.889,9.851,10.183,9.749,9.775,10.795,10.732,11.629,14.166,17.764,19.282,19.282,19.282,19.282,19.282,19.282,19.282,19.282,19.282,19.282,19.282,17.703,15.52,12.858,10.286,7.598,4.643,1.696,-1.15,-3.326,-4.618,-4.941,-4.005,-3.221,-3.799,-4.366,-4.346,-3.247,-1.669,-0.446,0.941,2.384,4.141,5.825,6.056,6.64,7.907,9.619,13.203,15.121,15.573,17.076,17.47,17.267,17.839,17.885,18.52,18.939,18.506,17.53,15.956,14.743,13.799,14.003,14.32,14.303,13.679,13.267,10.246,8.249,7.205,6.693,7.39,10.399,10.527,4.811,6.558,6.49,6.699,6.445,6.296,6.332,7.286,8.005,-3.634,-3.54,-3.505,-3.463,-3.458,-3.62,-3.788,-3.662,-3.483,-3.427,-3.78,-3.538,-4.098,-3.871,-4.452,-4.575,-4.964,-5.92,-7.089,-7.883,-8.514,-10.055,-10.944,-11.762,-12.859,-13.351,-13.421,-13.936,-14.55,-14.782,-14.804,-14.666,-13.974,-13.049,-12.459,-11.416,-9.098,-6.801,-5.228,-4.16,-3.467,-2.832,-1.748,-0.543,-0.157,-0.018,0.402,0.908,1.272,1.655,1.428,1.129,1.219,0.626,0.285,0.039,0.045,-0.264,-0.767,-0.762,-0.758,-1.814,-2.515,-2.089,-1.283,-2.215,-3.414,-4.033,-3.225,-3.218,-4.084,-5.353,-5.876,-4.842,-4.105,-4.116,-4.269,-5.044,-4.563,-3.909,-3.408,-3.908,-3.867,-3.431,-1.354,-0.967,-2.365,-1.898,0.001,-0.629,-2.809,-1.145,-2.759,-2.742,-2.918,-2.914,-3.005,-3.057,-3.389,-3.409,3.622,3.529,3.453,3.419,3.671,3.726,4.169,4.087,3.043,3.514,4.606,4.27,2.98,1.659,1.522,2.406,2.924,3.156,0.921,-2.637,-4.066,-4.078,-7.57,-10.011,-10.692,-11.19,-11.56,-9.043,-7.655,-6.259,-4.395,-2.508,-1.497,0.102,2.737,4.81,4.589,2.472,2.576,5.712,8.291,8.781,8.267,7.926,8.58,9.399,9.931,8.771,6.624,4.82,3.639,3.113,3.124,2.903,1.73,0.592,-0.133,-1.039,-2.389,-2.188,-1.437,-1.815,-3.338,-5.721,-6.73,-3.662,-3.048,-6.867,-10.228,-6.561,-1.935,-1.227,-2.113,-4.145,-7.087,-5.335,-0.919,1.323,0.745,-0.022,-0.189,2.623,4.949,5.333,4.334,5.166,6.916,8.138,6.868,6.003,4.4,3.904,4.458,5.398,6.179,4.359,3.915,4.048,5.38,6.773
11,8.047,8.013,8.127,8.117,8.009,7.956,7.952,7.924,7.95,7.957,7.975,8.073,8.009,7.978,8.054,8.069,8.086,8.065,8.065,8.115,8.176,8.355,8.583,8.964,9.418,9.5,9.59,8.935,10.344,12.626,13.602,13.916,14.105,15.02,17.136,19.282,19.282,19.282,19.282,19.282,19.282,19.282,19.282,19.282,17.095,12.807,9.793,7.654,5.967,3.234,-0.057,-2.732,-4.046,-3.346,-2.529,-4.321,-6.012,-5.025,-2.61,0.886,2.676,2.026,2.775,4.74,7.036,7.058,7.999,9.357,10.972,12.135,12.922,13.745,13.232,13.831,15.201,16.678,15.157,13.849,13.733,15.088,15.9,15.2,13.978,13.131,12.945,13.673,13.118,13.408,12.324,11.361,10.603,10.359,10.183,9.735,9.219,9.272,9.527,9.183,8.654,8.9,-2.404,-2.457,-2.389,-2.433,-2.424,-2.408,-2.337,-2.351,-2.395,-2.313,-2.316,-2.411,-2.41,-2.42,-2.384,-2.393,-2.409,-2.382,-2.364,-2.392,-2.365,-2.351,-2.589,-2.842,-3.606,-4.318,-4.814,-5.802,-6.088,-6.854,-8.618,-8.626,-11.152,-11.666,-12.243,-12.287,-12.104,-11.93,-11.815,-11.93,-11.837,-11.539,-11.189,-11.292,-10.959,-10.134,-7.929,-6.024,-4.363,-3.97,-3.606,-2.463,-1.03,-0.442,-0.488,-0.36,-0.151,-0.05,0.344,0.508,1.025,0.891,0.488,0.314,0.205,0.914,0.361,-0.307,-0.894,-0.482,-0.768,-0.671,-0.995,-1.424,-1.87,-1.404,-1.53,-2.17,-2.683,-2.809,-2.537,-2.057,-2.359,-3.169,-3.617,-3.222,-1.754,-2.438,-2.656,-2.769,-2.547,-2.624,-2.736,-2.633,-2.367,-2.34,-2.463,-2.58,-2.711,-3.036,4.433,4.24,4.227,4.327,4.425,4.366,4.358,4.376,4.355,4.29,4.4,4.442,4.366,4.394,4.48,4.082,3.996,4.176,4.181,4.415,4.39,4.1,4.194,4.744,4.491,3.937,1.997,-1.344,-3.89,-7.193,-6.468,-2.515,-2.608,-3.116,-2.855,-3.622,-3.48,-2.314,-1.614,-0.732,-0.277,0.359,1.473,3.552,5.98,8.867,11.309,10.813,9.422,7.392,7.745,8.633,8.844,8.738,6.816,3.212,1.85,2.233,3.012,2.728,1.762,-0.385,-1.246,-1.877,-2.043,-2.584,-1.911,-0.998,-1.498,-2.463,-4.246,-5.502,-4.107,-1.269,-2.845,-7.316,-7.2,-1.415,0.839,-1.525,-4.124,-5.265,-4.188,-0.759,0.406,-1.667,-4.708,-6.188,-3.774,-0.665,1.555,2.651,2.598,1.714,1.14,1.093,1.478,0.983,0.549,1.453
12,8.238,8.35,8.352,8.261,8.352,8.292,8.23,8.311,8.347,8.216,8.223,8.196,8.229,8.38,8.575,8.472,8.511,8.725,9.193,9.681,9.964,9.444,10.268,9.87,10.582,13.241,15.963,17.969,19.282,19.282,19.282,19.282,19.282,19.282,19.282,19.282,19.282,19.282,15.367,11.434,9.655,8.094,5.415,1.909,-0.307,-1.058,-1.258,-1.935,-2.418,-3.046,-2.895,-2.372,-1.995,-1.246,-0.388,0.429,1.369,2.85,3.531,5.135,6.468,7.899,8.997,10.467,11.628,12.522,13.301,13.792,13.956,15.13,17.52,18.372,17.044,16.611,16.776,16.736,16.07,14.981,14.127,13.598,13.292,13.344,12.801,12.381,11.748,10.88,9.9,8.906,8.642,8.579,8.56,8.707,8.904,9.245,9.391,9.243,9.21,8.87,8.654,8.11,-2.69,-2.641,-2.625,-2.638,-2.626,-2.646,-2.702,-2.772,-2.775,-2.752,-2.813,-2.841,-2.821,-2.781,-2.898,-2.803,-2.981,-3.134,-3.586,-3.874,-4.676,-5.953,-7.336,-7.621,-7.743,-9.29,-10.457,-11.53,-12.334,-12.626,-12.164,-11.898,-11.439,-10.942,-11.202,-10.73,-10.565,-10.711,-9.499,-6.675,-4.242,-2.323,-1.646,-1.16,-0.293,0.993,1.448,1.781,1.675,1.508,1.313,1.329,1.266,1.358,0.941,0.642,0.606,0.273,-0.279,-0.859,-1.32,-1.463,-1.377,-1.805,-2.187,-1.842,-1.469,-2.002,-3.062,-3.667,-3.3,-2.869,-2.922,-3.504,-4.078,-3.974,-3.176,-2.662,-3.388,-4.299,-4.211,-3.15,-2.477,-2.629,-2.864,-3.1,-3.102,-3.017,-3.077,-2.717,-2.753,-2.804,-2.873,-2.81,-2.773,-2.711,-2.823,-2.891,-2.884,-2.835,3.65,3.649,3.584,3.526,3.597,3.663,3.578,3.701,3.725,3.467,3.471,3.519,3.469,3.516,4.033,4.475,4.032,3.541,2.987,3.222,2.645,-0.191,-2.38,-5.412,-7.036,-5.962,-7.483,-9.627,-9.069,-7.312,-6.426,-4.627,-2.787,-2.311,-2.623,-0.86,1.306,6.859,12.939,11.322,7.198,6.964,8.769,8.93,9.281,9.37,7.54,5.154,3.44,2.398,1.868,1.476,1.07,0.581,0.406,0.613,0.103,-0.098,-0.236,-0.576,-0.045,-0.291,-1.692,-3.788,-3.484,-3.32,-4.032,-1.542,1.594,0.075,-3.38,-2.342,-0.611,0.641,-1.279,-4.368,-5.1,-2.493,0.699,0.967,-1.923,-3.121,-2.239,-1.109,-0.514,0.687,2.089,3.534,4.31,4.499,3.195,3.001,3.209,3.181,2.522,2.133,1.976,2.075,2.876,3.578
13,8.081,8.029,7.904,7.966,8.075,7.948,7.892,7.722,7.65,7.819,8.363,8.977,9.435,9.845,10.534,10.983,12.022,12.66,12.749,11.956,12.579,13.347,15.106,17.487,19.282,19.282,19.282,19.282,19.282,19.282,19.282,19.098,18.364,17.681,16.357,13.809,11.161,8.7,6.204,4.534,2.98,1.128,-0.454,-1.941,-2.925,-3.618,-3.923,-3.621,-2.6,-1.952,-1.806,-0.548,0.981,1.355,1.178,2.711,4.775,4.452,5.2,7.476,8.22,9.505,11.515,11.475,12.365,13.979,15.385,15.785,14.284,14.388,15.024,15.853,15.593,14.413,13.389,12.861,12.827,13.541,14.187,14.089,13.277,11.87,11.121,10.735,10.637,11.241,11.452,11.221,10.446,9.624,8.815,8.529,8.494,8.349,8.445,8.677,8.909,9.248,9.109,9.032,-2.86,-2.86,-2.894,-2.918,-2.861,-2.801,-2.677,-2.657,-2.86,-3.017,-3.131,-3.166,-3.245,-3.426,-4.055,-4.498,-4.538,-4.482,-5.412,-5.313,-6.398,-7.402,-8.302,-8.63,-8.503,-8.784,-9.45,-9.504,-9.277,-8.907,-8.282,-7.856,-7.354,-6.753,-6.003,-5.204,-4.203,-3.343,-2.348,-1.497,-0.658,-0.064,0.617,1.028,1.312,1.513,1.783,1.874,1.763,1.901,2.053,2.106,1.789,1.201,1.045,0.688,0.364,0.237,0.105,-0.944,-1.535,-1.151,-1.353,-2.437,-3.042,-2.477,-2.612,-2.884,-2.495,-2.938,-3.423,-3.629,-2.568,-2.256,-2.814,-3.841,-3.883,-3.207,-2.418,-2.559,-2.773,-2.809,-2.891,-2.665,-2.491,-2.653,-2.261,-2.068,-1.892,-1.997,-2.144,-2.438,-2.614,-2.518,-2.288,-2.485,-2.718,-2.719,-2.469,-2.346,4.015,4.031,4.091,4.216,4.333,3.992,3.972,3.91,4.139,4.372,4.14,3.502,3.414,3.538,2.712,0.405,-1.186,-2.09,-3.389,-3.139,-2.05,-2.089,-1.531,-3.589,-5.918,-4.729,-1.814,-0.408,-0.334,0.69,1.88,2.644,3.117,2.573,2.908,4.451,6.14,6.295,6.055,6.36,5.661,3.707,3.522,4.073,4.541,4.261,3.611,2.399,1.68,0.319,-1.587,-1.829,-0.163,0.528,-0.528,-1.919,-0.459,-0.434,-1.751,-1.137,-0.605,-2.684,-3.897,-2.67,-2.421,-3.423,-4.519,-3.353,-1.758,0.772,-1.26,-6.114,-5.796,-1.987,1.521,2.706,-0.593,-3.053,-2.999,-2.113,-1.218,-0.03,1.625,2.0,0.356,0.683,1.623,2.269,2.11,2.578,3.223,4.145,4.106,3.17,3.022,3.362,3.329,3.161,2.259,1.984
14,7.993,7.993,7.879,7.849,7.851,7.986,8.163,8.27,8.464,8.619,8.986,10.673,11.639,11.59,10.778,10.246,10.371,11.447,12.9,14.038,15.193,16.41,18.245,19.282,19.282,19.282,19.282,19.282,19.282,18.674,17.85,17.848,16.567,15.417,13.604,11.499,9.712,8.106,5.684,2.931,0.155,-2.02,-3.226,-3.473,-3.82,-4.166,-4.461,-4.307,-3.464,-2.389,-1.549,-0.188,1.778,3.868,5.613,5.625,5.118,4.94,6.429,8.979,9.959,9.035,8.071,9.304,10.908,11.557,12.855,13.712,14.002,13.656,13.481,14.724,15.057,14.81,14.667,13.345,12.479,12.624,12.684,12.43,12.114,11.951,11.69,11.181,11.072,11.227,11.238,10.807,10.119,9.365,9.162,8.685,8.448,8.467,8.697,8.673,8.354,7.841,7.35,7.057,-3.16,-3.144,-3.151,-3.14,-3.191,-3.264,-3.288,-3.264,-3.369,-3.58,-3.619,-3.735,-3.931,-3.966,-4.1,-4.406,-5.325,-5.893,-5.835,-6.375,-6.925,-7.363,-7.88,-7.962,-7.947,-8.384,-8.704,-9.252,-9.061,-8.456,-7.469,-6.872,-5.306,-4.715,-3.738,-2.228,-0.672,0.005,-0.03,0.307,0.744,0.951,1.357,1.562,1.687,1.695,1.593,1.569,1.519,1.218,0.936,0.874,0.803,0.97,0.408,0.038,-0.023,-0.239,0.039,-0.065,-1.048,-1.655,-1.824,-2.377,-3.012,-2.966,-2.693,-3.277,-4.073,-4.139,-3.701,-4.313,-5.143,-4.282,-3.052,-3.317,-3.986,-3.802,-3.457,-3.049,-3.397,-3.407,-2.977,-2.687,-2.745,-3.027,-3.018,-2.751,-2.532,-2.483,-3.013,-3.285,-3.383,-3.347,-3.596,-3.824,-3.831,-3.835,-4.148,-4.684,3.758,3.625,3.805,3.93,3.824,3.798,3.878,3.79,3.885,4.054,3.888,3.211,1.423,-0.215,-0.619,-0.211,-0.704,-1.762,-3.267,-4.103,-3.218,-3.741,-3.866,-3.512,-3.986,-3.89,-3.389,-1.139,1.111,2.619,3.274,2.228,2.395,4.634,6.363,6.98,6.519,6.305,6.792,6.897,5.615,3.902,2.34,1.075,0.465,0.094,0.125,0.233,0.56,0.365,0.17,-0.706,-2.348,-3.652,-4.945,-4.929,-4.218,-4.731,-4.119,-2.745,-2.621,-3.808,-4.152,-2.871,-3.088,-5.824,-5.201,-4.099,-5.358,-7.195,-5.186,-1.531,-3.365,-8.205,-8.109,-3.176,1.071,2.19,-0.45,-1.457,-1.209,-0.487,-0.322,0.13,1.37,2.089,1.087,0.013,0.277,2.059,3.678,4.067,3.342,3.35,3.976,3.5,2.414,1.958,2.346,3.194
15,7.736,7.674,7.635,7.743,7.722,7.866,7.886,7.945,8.002,8.008,8.09,8.294,8.545,9.177,11.154,13.383,12.82,11.255,10.65,11.606,13.368,15.173,17.287,19.047,19.282,19.282,19.282,19.282,19.282,19.282,18.131,14.894,13.032,11.865,10.518,8.551,6.404,4.228,2.001,1.022,0.586,-0.227,-0.628,-0.953,-0.528,-0.44,-0.365,0.087,1.648,2.677,3.108,4.258,5.031,5.002,5.485,6.812,7.781,8.505,10.258,11.909,13.736,14.808,15.106,14.896,15.242,14.986,14.327,13.55,13.17,13.291,13.377,13.335,12.923,12.096,11.464,11.569,11.252,10.905,10.79,11.291,11.992,12.491,11.745,10.265,8.363,6.991,7.665,9.145,10.047,9.87,8.998,8.427,8.339,8.394,8.408,8.089,7.889,8.054,8.011,8.124,-4.378,-4.392,-4.44,-4.509,-4.495,-4.464,-4.427,-4.424,-4.438,-4.44,-4.452,-4.607,-4.928,-4.987,-5.753,-6.398,-6.434,-7.456,-9.447,-10.209,-10.692,-10.983,-11.365,-11.313,-11.074,-11.039,-10.936,-10.678,-10.283,-9.896,-9.205,-7.358,-5.465,-4.153,-2.961,-1.997,-1.249,-0.491,0.158,0.406,0.702,1.425,2.223,2.323,1.718,1.379,1.388,1.345,0.665,0.551,0.434,-0.212,-0.738,-0.946,-0.811,-1.578,-2.034,-1.818,-1.625,-2.747,-3.489,-3.093,-2.345,-3.026,-4.046,-3.812,-2.702,-2.936,-4.111,-4.788,-4.509,-3.377,-3.248,-3.579,-3.799,-3.767,-3.263,-2.955,-2.787,-3.029,-2.878,-2.892,-2.185,-2.587,-2.818,-2.724,-2.657,-2.408,-2.22,-2.27,-2.462,-2.646,-2.709,-2.751,-2.88,-3.016,-3.647,-4.262,-4.364,-3.831,3.016,3.061,3.222,3.345,3.037,2.776,2.715,2.915,3.053,2.969,2.993,3.094,3.381,3.401,3.639,2.307,-3.483,-10.154,-11.092,-10.322,-10.744,-9.637,-6.669,-5.385,-6.119,-6.234,-4.674,-3.435,-1.636,1.792,4.695,5.379,5.716,5.974,5.85,5.486,5.242,5.06,4.69,4.415,3.605,1.939,1.303,1.549,2.901,3.528,2.997,1.839,0.298,-0.18,-1.175,-2.514,-3.035,-2.494,-1.493,-1.436,-1.538,-2.485,-2.548,-2.022,-3.554,-6.349,-6.244,-3.269,-3.468,-6.283,-6.96,-3.58,-0.137,0.71,-4.176,-7.134,-5.048,-0.529,1.943,1.977,0.031,-0.891,-0.402,0.334,2.143,2.459,1.567,1.805,4.255,5.791,4.686,2.181,0.757,0.929,1.545,2.04,2.257,2.109,2.582,3.557,4.329,4.268,2.803,1.519
16,7.82,7.895,7.869,7.841,7.936,8.185,8.552,9.047,9.335,9.682,10.623,10.701,10.101,9.987,10.825,13.345,14.665,17.455,19.282,19.282,19.282,19.282,19.282,19.282,19.282,19.282,18.491,17.52,17.077,15.099,13.033,10.461,8.47,5.857,3.179,1.086,-0.974,-2.972,-4.615,-5.602,-5.706,-5.116,-4.29,-3.657,-2.96,-1.877,-0.422,0.89,1.24,2.42,4.772,6.401,6.608,7.172,8.786,10.057,11.653,13.156,14.427,15.739,15.843,15.786,16.2,16.642,16.35,14.999,15.174,16.055,16.277,16.032,15.065,14.525,13.924,13.316,12.347,11.528,11.289,10.849,10.341,9.838,9.362,8.982,8.868,9.011,9.767,9.296,8.923,8.376,8.359,8.36,8.215,7.659,7.395,7.215,6.991,6.842,6.608,6.894,7.187,7.252,-4.157,-4.241,-4.26,-4.186,-4.22,-4.217,-4.436,-4.74,-4.716,-4.943,-5.349,-5.705,-6.361,-6.799,-7.469,-7.959,-8.066,-9.188,-10.508,-11.423,-12.14,-12.9,-13.201,-13.419,-13.039,-11.869,-10.102,-8.422,-7.238,-5.607,-5.059,-3.858,-2.872,-1.834,-0.896,-0.533,-0.36,-0.1,0.604,0.915,0.912,1.004,1.175,1.338,1.524,1.486,1.048,0.207,-0.297,-0.23,0.253,-0.567,-0.87,-0.911,-1.414,-2.03,-2.168,-2.124,-2.695,-3.541,-3.782,-4.022,-3.972,-3.852,-4.156,-4.526,-5.457,-5.712,-4.974,-4.181,-4.136,-4.505,-4.38,-4.564,-4.57,-4.65,-4.605,-4.349,-4.141,-4.063,-4.123,-4.129,-4.111,-3.615,-4.386,-4.038,-4.619,-4.519,-4.479,-4.087,-4.063,-4.153,-4.237,-4.224,-4.075,-4.064,-4.253,-4.308,-4.181,-4.171,3.273,3.15,2.912,3.062,3.171,3.255,2.836,2.991,2.961,2.572,2.393,0.313,-1.786,-3.507,-4.497,-5.676,-8.017,-8.371,-7.859,-7.369,-6.943,-5.861,-3.727,-0.557,2.933,4.788,5.281,5.504,5.031,5.515,6.254,7.2,7.045,5.613,4.941,6.035,7.116,6.685,5.514,4.645,4.036,3.089,2.15,1.143,-0.04,-0.833,-1.296,-1.027,-0.519,1.049,2.425,0.565,-1.744,-1.214,0.672,0.217,-0.559,-0.763,-0.292,-1.272,-1.109,-0.165,-0.919,-2.652,-2.779,-0.036,1.905,-0.009,-4.545,-6.174,-2.21,0.96,0.458,-0.844,-0.123,0.276,0.779,0.565,0.765,1.293,1.801,2.126,2.863,3.842,0.689,-0.965,1.179,2.632,2.518,2.557,3.106,3.415,3.939,4.285,4.316,4.404,4.621,4.735,4.129,3.93
17,7.386,7.408,7.425,7.403,7.358,7.307,7.355,7.422,7.475,7.482,7.522,7.498,7.519,7.462,7.346,7.361,7.45,7.591,7.744,8.04,8.706,9.136,9.647,10.19,11.748,11.916,11.739,13.283,14.3,14.819,16.329,17.999,19.282,19.282,19.282,19.282,19.282,19.282,19.282,18.806,18.416,17.154,15.8,14.148,11.24,8.274,5.965,3.949,0.742,-2.038,-4.433,-5.507,-5.353,-4.633,-3.433,-2.535,-1.989,-1.348,-0.388,0.77,2.717,3.86,4.684,5.128,5.648,7.07,8.224,9.929,10.551,10.972,13.27,15.357,16.581,17.744,17.614,16.375,16.526,17.097,16.77,16.356,14.778,13.751,13.718,13.298,12.837,12.427,11.734,11.433,11.162,10.873,10.45,10.148,9.849,9.444,9.002,8.743,8.49,8.282,8.12,7.854,-4.497,-4.531,-4.578,-4.588,-4.584,-4.625,-4.562,-4.531,-4.567,-4.577,-4.631,-4.658,-4.67,-4.626,-4.589,-4.544,-4.517,-4.534,-4.64,-4.658,-4.773,-4.874,-5.015,-5.208,-6.085,-5.386,-5.526,-6.245,-7.411,-7.679,-7.937,-8.399,-9.161,-9.66,-10.049,-9.889,-9.49,-9.219,-8.975,-8.702,-7.816,-6.829,-5.408,-4.509,-3.961,-3.5,-2.693,-2.156,-1.385,-0.949,-0.732,-0.395,0.167,0.732,0.994,1.26,1.118,0.762,0.531,0.708,0.531,0.397,-0.227,-0.865,-1.175,-0.987,-1.092,-1.508,-0.931,-0.799,-2.112,-2.894,-2.345,-2.321,-2.9,-3.338,-3.686,-3.823,-3.724,-3.555,-3.58,-3.453,-4.078,-4.154,-3.836,-3.429,-3.743,-4.267,-4.403,-4.308,-4.127,-4.342,-4.645,-4.786,-4.728,-4.661,-4.712,-4.85,-4.704,-4.442,3.902,3.841,3.871,3.83,4.003,4.088,3.94,3.811,3.823,3.714,3.593,3.656,3.508,3.398,3.537,3.704,3.811,3.99,4.1,4.149,4.02,2.753,0.993,0.969,0.941,-2.107,-8.597,-8.317,-4.619,-5.834,-5.52,-5.428,-6.358,-6.033,-4.108,-3.274,-2.728,-2.013,-0.46,2.238,4.303,4.801,4.209,3.887,5.186,6.869,7.721,7.5,6.197,5.723,5.898,6.01,5.593,4.712,3.857,2.979,1.755,1.248,1.24,0.445,-1.053,-1.191,-0.683,-1.51,-1.664,-0.628,-2.097,-5.012,-2.518,1.142,1.111,-0.92,-2.761,-2.18,-2.033,-3.622,-3.218,-2.418,-2.863,-3.214,-3.861,-1.983,0.101,-1.331,-4.005,-2.813,-0.172,1.996,1.503,-0.0,-0.482,0.397,1.573,1.763,1.625,1.828,2.232,2.262,1.853,1.416
18,7.03,7.001,6.983,7.06,7.061,7.084,7.058,7.199,7.435,8.196,7.862,7.708,7.904,8.276,8.892,9.627,10.077,10.61,11.154,11.68,12.191,13.184,13.915,15.08,16.095,16.744,17.131,17.677,18.496,18.784,19.084,19.147,18.566,17.596,16.698,15.703,14.108,12.054,9.993,8.961,7.594,6.254,3.98,0.731,-2.451,-4.61,-5.432,-5.61,-5.181,-4.43,-3.538,-2.609,-2.047,-1.148,-0.087,0.923,1.339,2.517,3.847,4.677,6.259,8.512,9.744,10.467,12.016,13.291,14.129,14.95,15.057,14.419,14.773,15.567,16.504,16.556,16.776,16.306,15.573,14.635,13.707,13.052,13.033,12.612,12.009,11.63,11.93,11.975,11.393,10.287,9.381,8.302,7.62,7.365,7.45,7.932,8.733,8.762,8.43,8.113,8.025,7.739,-4.867,-4.849,-4.862,-4.883,-4.856,-4.885,-4.91,-4.921,-4.977,-4.956,-4.654,-4.355,-4.447,-4.421,-4.54,-4.771,-4.934,-5.307,-5.451,-6.08,-6.834,-7.193,-7.509,-8.181,-8.924,-9.214,-9.482,-9.9,-9.961,-9.477,-8.965,-8.592,-8.266,-8.047,-7.71,-7.183,-6.407,-5.503,-4.344,-3.459,-2.524,-2.225,-2.504,-2.943,-2.323,-1.198,-0.348,0.308,0.696,0.975,1.178,1.551,1.607,1.32,0.914,0.682,0.655,0.523,0.167,0.082,-0.042,-0.242,-0.389,-0.868,-1.813,-2.248,-2.474,-2.886,-3.163,-3.47,-4.408,-5.163,-5.101,-4.506,-4.302,-4.315,-4.038,-3.716,-3.887,-4.288,-4.766,-4.712,-4.511,-4.69,-5.138,-5.268,-4.865,-4.148,-3.82,-3.926,-4.314,-4.613,-4.828,-4.888,-4.591,-4.273,-4.509,-4.753,-4.818,-4.718,3.956,4.188,4.282,4.249,3.908,3.918,3.952,3.962,4.113,4.716,4.404,3.182,2.931,2.893,2.354,1.912,1.093,-0.605,-1.667,-1.972,-3.136,-5.494,-6.785,-5.789,-4.45,-4.184,-3.729,-2.108,-0.653,-0.419,-0.568,0.38,0.289,-0.276,-0.089,1.175,1.812,2.429,3.637,5.019,5.135,4.987,4.721,4.959,5.754,5.87,5.145,3.136,1.135,0.071,-0.161,0.625,0.702,0.246,-0.469,-0.326,0.452,1.109,0.74,0.191,0.403,-0.043,-0.149,2.032,2.455,0.347,-0.401,-0.316,-2.074,-2.26,1.661,1.637,-0.453,-1.89,-0.748,-0.072,-0.787,-0.787,0.714,1.645,2.162,0.915,0.295,1.248,2.759,1.491,-1.984,-3.647,-1.82,0.626,2.269,3.234,3.424,2.89,2.39,1.63,0.862,0.972,1.411,1.93
19,7.426,7.406,7.403,7.485,7.44,7.355,7.475,7.599,7.816,9.168,9.894,8.768,8.541,8.694,9.313,9.957,10.938,12.87,15.007,16.231,17.179,19.105,19.282,19.282,19.282,19.282,19.282,19.282,19.282,19.282,19.282,18.139,16.262,14.212,12.112,9.377,5.886,3.674,1.924,0.688,-1.22,-3.532,-5.35,-6.237,-6.347,-6.581,-6.306,-5.202,-3.372,-0.785,1.823,3.535,4.561,5.086,5.931,8.906,11.35,11.971,13.02,14.904,16.751,17.471,16.69,17.334,18.619,19.144,18.013,17.246,17.062,17.289,16.53,15.115,13.359,12.145,11.07,10.478,10.515,10.162,9.715,9.328,8.977,8.834,8.902,9.024,9.208,10.309,10.383,9.815,8.934,7.925,7.456,7.464,8.039,8.171,8.077,7.781,7.772,7.725,7.407,7.01,-4.679,-4.655,-4.672,-4.688,-4.695,-4.699,-4.664,-4.718,-4.691,-4.801,-4.734,-4.17,-4.399,-4.934,-5.492,-5.542,-5.404,-5.666,-6.107,-6.802,-7.688,-8.325,-8.708,-9.304,-10.12,-10.771,-10.826,-10.348,-10.112,-9.586,-9.275,-8.758,-7.731,-6.641,-5.713,-5.264,-4.64,-3.632,-2.537,-2.029,-1.98,-1.716,-1.566,-1.487,-1.332,-1.178,-1.19,-1.23,-1.374,-1.445,-1.73,-2.02,-2.345,-2.622,-3.059,-3.782,-4.281,-4.048,-3.935,-4.436,-5.508,-5.673,-5.06,-5.445,-6.081,-5.694,-5.02,-5.219,-5.252,-4.962,-3.907,-3.764,-4.057,-4.226,-4.165,-4.119,-4.017,-3.685,-3.812,-3.992,-4.236,-4.432,-4.518,-4.678,-4.429,-3.873,-4.366,-4.147,-4.404,-4.75,-4.54,-4.356,-4.449,-4.54,-4.366,-4.084,-4.169,-4.28,-4.306,-4.403,3.521,3.639,3.726,3.743,3.677,3.543,3.499,3.431,3.666,3.657,3.776,2.362,0.82,0.662,-0.556,-2.505,-3.152,-2.096,-3.109,-5.014,-5.758,-6.305,-6.298,-5.098,-3.181,-1.547,-0.378,0.016,1.081,2.089,2.194,2.615,4.021,5.438,6.296,6.791,6.666,6.711,6.559,5.894,4.723,3.936,4.746,5.701,5.988,5.338,4.759,4.628,4.57,4.515,4.196,2.523,0.87,-0.103,-0.062,0.365,-0.476,-3.105,-5.026,-2.067,-2.034,-4.963,-4.558,-2.679,-4.386,-7.007,-7.106,-3.794,-2.613,-4.541,-6.738,-5.968,-2.26,0.872,2.847,2.745,2.027,1.326,0.848,1.677,2.721,3.15,2.773,2.234,2.099,0.685,-2.254,-1.888,0.613,1.435,1.891,2.277,2.851,3.003,3.048,3.33,3.782,4.114,4.137,4.191
