0,1.924,2.049,2.098,2.164,2.23,2.091,1.915,1.938,2.044,2.237,2.361,2.281,2.167,2.226,2.201,2.223,2.348,2.394,2.21,2.089,1.934,1.869,2.14,2.306,2.318,2.058,0.487,-2.015,-2.071,-6.378,-14.145,-18.985,-19.319,-17.721,-12.501,-2.84,7.326,10.97,11.167,7.517,1.141,-2.942,-3.073,0.127,3.704,4.303,1.515,-1.585,-2.652,-0.362,3.081,4.496,5.19,5.051,3.945,0.412,-2.888,-3.633,-1.983,-1.086,-1.508,-1.738,-0.989,0.591,2.116,3.368,4.099,4.134,3.633,3.621,3.582,3.412,2.969,2.39,2.365,2.686,2.886,2.751,2.444,2.477,2.481,2.5,2.278,2.236,2.46,2.664,2.68,2.585,2.541,2.529,2.505,2.354,2.303,2.383,2.312,2.298,2.434,2.629,2.656,2.582,-9.336,-9.303,-9.231,-9.247,-9.306,-9.464,-9.548,-9.512,-9.46,-9.382,-9.307,-9.306,-9.399,-9.431,-9.463,-9.42,-9.353,-9.301,-9.367,-9.435,-9.499,-9.486,-9.388,-9.309,-9.314,-9.373,-8.55,-7.511,-8.929,-11.829,-13.487,-17.31,-19.451,-19.451,-19.451,-17.504,-10.627,-6.382,-6.582,-8.459,-10.274,-11.225,-10.939,-9.682,-8.902,-9.321,-10.329,-11.33,-11.677,-11.765,-11.698,-11.452,-10.82,-10.113,-10.415,-9.953,-10.034,-9.595,-9.35,-9.217,-9.415,-9.624,-9.589,-9.521,-9.666,-9.628,-9.403,-9.076,-9.095,-9.284,-9.309,-9.238,-9.226,-9.35,-9.572,-9.507,-9.275,-9.209,-9.236,-9.39,-9.324,-9.213,-9.164,-9.345,-9.37,-9.34,-9.248,-9.228,-9.302,-9.322,-9.333,-9.297,-9.328,-9.321,-9.421,-9.427,-9.244,-9.178,-9.247,-9.326,1.58,1.213,1.054,1.285,1.771,1.532,1.558,1.888,2.033,1.687,1.452,1.241,1.306,1.63,1.763,1.633,1.391,1.447,1.426,1.748,1.824,1.642,1.674,1.664,1.543,1.699,0.923,0.108,2.636,6.189,3.764,-1.987,-5.805,-11.578,-18.301,-19.443,-14.824,-6.964,-2.943,0.442,1.954,2.902,3.448,3.248,1.696,-1.115,-3.114,-3.005,-0.199,1.943,2.827,0.637,-1.648,-3.114,-3.809,-5.876,-5.644,-2.4,1.705,3.183,2.343,0.12,-0.4,0.753,1.693,1.787,1.634,1.315,1.243,1.872,2.02,1.801,1.487,1.464,2.033,2.181,1.989,1.733,1.597,1.671,1.822,1.689,1.663,1.773,1.933,1.758,1.433,1.42,1.688,1.736,1.426,1.243,1.378,1.698,1.907,1.567,1.085,1.123,1.482,1.56
1,8.047,8.013,8.127,8.117,8.009,7.956,7.952,7.924,7.95,7.957,7.975,8.073,8.009,7.978,8.054,8.069,8.086,8.065,8.065,8.115,8.176,8.355,8.583,8.964,9.418,9.5,9.59,8.935,10.344,12.626,13.602,13.916,14.105,15.02,17.136,19.282,19.282,19.282,19.282,19.282,19.282,19.282,19.282,19.282,17.095,12.807,9.793,7.654,5.967,3.234,-0.057,-2.732,-4.046,-3.346,-2.529,-4.321,-6.012,-5.025,-2.61,0.886,2.676,2.026,2.775,4.74,7.036,7.058,7.999,9.357,10.972,12.135,12.922,13.745,13.232,13.831,15.201,16.678,15.157,13.849,13.733,15.088,15.9,15.2,13.978,13.131,12.945,13.673,13.118,13.408,12.324,11.361,10.603,10.359,10.183,9.735,9.219,9.272,9.527,9.183,8.654,8.9,-2.404,-2.457,-2.389,-2.433,-2.424,-2.408,-2.337,-2.351,-2.395,-2.313,-2.316,-2.411,-2.41,-2.42,-2.384,-2.393,-2.409,-2.382,-2.364,-2.392,-2.365,-2.351,-2.589,-2.842,-3.606,-4.318,-4.814,-5.802,-6.088,-6.854,-8.618,-8.626,-11.152,-11.666,-12.243,-12.287,-12.104,-11.93,-11.815,-11.93,-11.837,-11.539,-11.189,-11.292,-10.959,-10.134,-7.929,-6.024,-4.363,-3.97,-3.606,-2.463,-1.03,-0.442,-0.488,-0.36,-0.151,-0.05,0.344,0.508,1.025,0.891,0.488,0.314,0.205,0.914,0.361,-0.307,-0.894,-0.482,-0.768,-0.671,-0.995,-1.424,-1.87,-1.404,-1.53,-2.17,-2.683,-2.809,-2.537,-2.057,-2.359,-3.169,-3.617,-3.222,-1.754,-2.438,-2.656,-2.769,-2.547,-2.624,-2.736,-2.633,-2.367,-2.34,-2.463,-2.58,-2.711,-3.036,4.433,4.24,4.227,4.327,4.425,4.366,4.358,4.376,4.355,4.29,4.4,4.442,4.366,4.394,4.48,4.082,3.996,4.176,4.181,4.415,4.39,4.1,4.194,4.744,4.491,3.937,1.997,-1.344,-3.89,-7.193,-6.468,-2.515,-2.608,-3.116,-2.855,-3.622,-3.48,-2.314,-1.614,-0.732,-0.277,0.359,1.473,3.552,5.98,8.867,11.309,10.813,9.422,7.392,7.745,8.633,8.844,8.738,6.816,3.212,1.85,2.233,3.012,2.728,1.762,-0.385,-1.246,-1.877,-2.043,-2.584,-1.911,-0.998,-1.498,-2.463,-4.246,-5.502,-4.107,-1.269,-2.845,-7.316,-7.2,-1.415,0.839,-1.525,-4.124,-5.265,-4.188,-0.759,0.406,-1.667,-4.708,-6.188,-3.774,-0.665,1.555,2.651,2.598,1.714,1.14,1.093,1.478,0.983,0.549,1.453
2,7.648,5.182,2.702,0.059,-1.437,-3.643,-5.93,-6.113,-3.491,-0.946,1.339,1.416,6.079,11.241,15.4,16.51,19.011,19.294,19.079,17.563,15.913,14.1,11.946,10.877,10.178,9.603,9.118,7.675,6.377,5.435,4.75,4.429,3.725,2.438,1.516,1.851,1.589,0.42,-0.602,0.273,1.938,3.589,4.576,5.365,5.402,5.956,6.63,7.54,8.678,9.947,11.289,11.119,10.786,11.615,13.041,13.905,14.173,13.734,13.156,12.376,11.481,10.625,10.164,8.515,4.861,1.743,1.537,2.954,4.546,4.922,4.63,4.731,5.04,5.268,5.162,4.753,4.405,4.353,4.76,4.796,5.058,5.054,4.978,5.137,5.101,5.262,5.406,5.648,5.827,5.768,5.416,5.231,5.485,5.361,5.266,5.117,5.1,5.051,5.122,5.376,-6.312,-6.259,-6.522,-6.953,-7.535,-8.304,-9.017,-10.638,-12.398,-14.125,-15.608,-17.52,-19.459,-18.818,-17.709,-16.188,-15.119,-13.852,-13.081,-12.191,-10.412,-9.051,-9.143,-9.746,-9.963,-9.896,-9.944,-10.33,-10.597,-10.795,-10.831,-10.531,-10.403,-10.291,-10.185,-10.12,-9.91,-9.932,-10.687,-10.955,-10.894,-10.221,-9.637,-10.019,-10.687,-10.324,-9.864,-9.461,-10.26,-10.706,-10.321,-9.987,-9.667,-9.307,-8.586,-7.776,-7.113,-6.659,-6.167,-5.796,-5.824,-6.097,-6.646,-6.602,-7.602,-8.311,-8.338,-8.173,-7.932,-8.19,-8.674,-8.854,-8.751,-8.566,-8.362,-8.303,-8.224,-8.066,-7.857,-7.737,-7.757,-7.688,-7.695,-7.725,-7.966,-8.084,-7.984,-7.785,-7.7,-7.614,-7.655,-7.706,-7.635,-7.621,-7.678,-7.706,-7.785,-7.81,-7.79,-7.711,3.902,3.388,2.915,2.066,0.991,-0.121,-1.375,-2.6,-2.081,-1.018,-1.712,-4.482,-5.303,-3.207,-4.003,-7.138,-6.256,-2.642,0.168,1.44,2.891,4.838,6.607,9.273,11.614,12.217,11.832,10.41,9.186,8.112,7.075,6.141,4.89,3.754,2.21,0.789,-1.06,-2.766,-2.743,-4.164,-7.36,-9.158,-7.869,-5.15,-3.974,-6.282,-7.082,-5.745,-2.618,0.519,2.25,1.731,1.636,2.294,3.249,3.502,3.851,4.354,5.07,5.376,4.578,3.837,3.18,1.353,-0.597,0.106,2.034,3.541,3.884,2.825,1.883,1.891,2.104,1.672,1.351,1.081,0.971,1.129,1.537,1.852,1.874,1.825,1.363,1.24,1.532,2.347,2.638,2.426,2.271,1.892,1.591,1.873,2.019,1.543,1.491,2.199,2.5,2.401,2.1,1.993
3,6.342,6.407,6.345,6.324,6.388,6.521,6.752,6.791,6.712,6.63,6.665,6.809,6.911,6.858,6.827,6.926,6.936,6.867,6.956,6.89,6.877,6.881,6.931,6.835,6.92,7.054,7.305,8.763,11.327,13.679,11.526,9.252,5.03,1.972,-6.974,-18.695,-19.696,-19.696,-9.549,-0.147,11.609,17.392,19.53,19.53,18.168,9.892,1.898,-2.699,-1.201,1.791,6.658,10.971,16.768,19.53,19.53,6.94,-7.73,-11.334,-2.394,-0.889,-5.43,-7.381,-2.655,4.304,7.651,7.182,6.422,6.774,7.92,8.262,7.428,5.419,4.744,6.388,9.52,9.096,6.593,4.997,4.712,5.314,6.973,8.534,8.383,7.828,7.496,7.219,7.33,7.722,7.407,7.29,6.936,6.886,7.039,6.288,5.325,4.611,4.407,4.511,4.591,5.013,-7.034,-7.055,-6.955,-6.876,-6.801,-6.768,-6.728,-6.763,-6.77,-6.775,-6.731,-6.72,-6.63,-6.645,-6.587,-6.639,-6.736,-6.773,-6.816,-6.768,-6.736,-6.699,-6.703,-6.654,-6.722,-6.685,-6.703,-6.799,-6.345,-6.775,-6.098,-6.986,-7.129,-8.262,-8.097,-7.981,-11.437,-18.577,-19.451,-19.451,-19.451,-19.451,-15.844,-9.157,-8.518,-11.956,-13.074,-13.217,-12.636,-12.203,-12.03,-13.184,-13.596,-17.923,-19.451,-19.451,-19.451,-19.451,-14.95,-12.6,-9.793,-7.131,-4.338,-4.848,-5.079,-4.81,-3.968,-3.572,-3.581,-3.621,-3.43,-3.763,-5.02,-6.19,-7.255,-6.739,-6.779,-7.292,-7.705,-9.371,-10.269,-10.293,-10.183,-9.621,-9.212,-8.755,-8.697,-8.851,-8.523,-8.045,-7.61,-7.671,-8.377,-8.701,-8.778,-8.711,-8.647,-8.654,-8.558,-8.926,2.21,2.319,2.461,2.255,2.036,1.995,2.034,1.82,1.623,1.745,2.198,2.498,2.416,1.801,1.5,1.758,1.898,2.025,2.095,1.973,1.801,1.816,1.798,1.831,1.933,2.08,1.967,2.243,3.638,3.125,1.684,0.678,2.397,4.898,2.006,-5.103,-4.952,-2.363,2.923,11.037,17.384,6.507,-0.674,5.2,4.795,-3.408,-2.217,0.497,2.194,3.913,2.347,-0.079,-0.75,-3.296,-6.385,-9.944,-9.537,-2.811,6.969,13.673,13.828,12.924,12.689,9.258,5.219,1.125,-2.091,-3.418,-2.517,-0.015,1.957,2.32,2.216,3.664,5.806,6.166,3.583,1.264,0.385,0.534,1.651,2.942,1.652,-0.659,-1.887,-1.719,-0.972,-0.384,-0.419,-0.506,-0.347,0.883,2.146,2.239,1.571,1.282,1.737,2.48,2.886,3.166
4,1.202,0.763,1.139,2.085,2.59,2.467,2.148,2.455,3.017,2.707,2.281,2.378,2.271,2.177,2.335,2.212,2.312,2.161,2.082,1.94,1.678,1.812,2.121,2.288,2.526,2.393,2.06,2.132,2.04,2.073,2.088,1.79,1.816,1.902,1.552,1.287,1.737,3.237,4.632,5.072,6.204,7.664,9.857,6.176,-0.382,-8.185,-19.428,-19.696,-19.696,-12.907,-3.404,19.53,19.53,13.876,11.558,3.926,2.517,-2.713,-12.052,-19.696,-19.696,-15.468,-5.823,19.53,10.375,1.263,-0.851,-0.968,2.491,5.779,5.406,2.943,0.342,-0.97,-1.56,-1.669,-1.836,-1.397,-0.433,0.51,0.927,1.359,1.395,1.228,0.997,0.675,0.931,1.405,1.765,1.848,1.595,1.034,0.761,0.712,0.677,0.712,0.736,0.718,0.658,0.581,-3.104,-2.831,-2.764,-2.593,-2.622,-2.871,-3.078,-2.931,-2.76,-2.534,-2.554,-2.817,-2.995,-2.87,-2.707,-2.443,-2.479,-2.536,-2.638,-2.634,-2.386,-2.257,-2.303,-2.443,-2.602,-2.694,-2.434,-2.358,-2.388,-2.443,-2.677,-2.806,-2.641,-2.6,-2.879,-2.615,-2.452,-2.32,-3.507,-3.818,-3.332,-2.916,-4.892,-3.548,-2.404,-1.057,1.758,2.325,-4.635,-11.276,-15.54,-19.451,12.0,-10.175,-6.687,-1.826,-2.291,-2.458,-2.519,0.345,-0.372,-5.576,-9.431,-19.451,3.693,-5.632,-6.357,-2.997,-2.006,-2.538,-2.976,-3.301,-3.057,-3.019,-2.888,-2.968,-2.361,-2.185,-2.279,-2.406,-2.441,-2.44,-2.396,-2.496,-2.752,-2.558,-2.517,-2.504,-2.479,-2.351,-2.285,-2.278,-2.21,-2.215,-2.106,-1.881,-1.802,-1.774,-1.68,-1.721,8.753,9.865,9.689,9.928,10.488,10.185,9.415,8.657,8.498,8.199,8.549,9.78,10.056,9.465,8.796,8.068,8.39,8.997,9.683,9.647,8.969,8.537,8.579,9.295,9.961,9.633,9.016,8.693,8.733,8.916,9.35,9.532,9.789,9.745,9.764,9.225,9.301,10.632,12.28,14.953,15.904,13.755,9.71,6.137,5.885,4.8,1.597,-1.952,-3.28,2.022,12.03,7.348,-0.018,18.879,17.209,7.208,6.132,5.184,1.272,-1.367,5.432,12.326,9.541,7.788,-0.094,17.958,19.159,11.063,8.556,9.242,9.741,9.458,7.913,7.124,8.016,8.851,8.841,9.388,9.89,9.981,8.741,7.527,7.673,9.049,10.187,10.527,10.499,10.698,10.209,9.321,9.255,9.168,9.414,9.872,10.131,9.845,9.148,9.082,9.974,9.775
